Sample	Study	Site	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
QQ0078-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636446	QQ0078-C	WAF	90.11	True	Analysis_set	False
QQ0079-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636451	QQ0079-C	WAF	90.69	True	Analysis_set	False
QQ0081-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2014	ERR636459	QQ0081-C	WAF	89.54	True	Analysis_set	False
QQ0082-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2014	ERR636463	QQ0082-C	WAF	90.16	True	Analysis_set	False
QQ0083-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2014	ERR636467	QQ0083-C	WAF	90.63	True	Analysis_set	False
QQ0084-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2014	ERR637291	QQ0084-C	WAF	90.54	True	Analysis_set	False
QQ0088-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2013	ERR636438	QQ0088-C	WAF	90.26	True	Analysis_set	False
QQ0089-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2013	ERR636442	QQ0089-C	WAF	85.86	True	Analysis_set	False
QQ0090-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2013	ERR636447	QQ0090-C	WAF	65.17	True	Analysis_set	False
QQ0092-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2013	ERR636456	QQ0092-C	WAF	90.92	True	Analysis_set	False
QQ0095-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2013	ERR636011	QQ0095-C	WAF	89.96	True	Analysis_set	False
QQ0096-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2013	ERR637292	QQ0096-C	WAF	89.89	True	Analysis_set	False
QQ0097-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2013	ERR636014	QQ0097-C	WAF	90.27	True	Analysis_set	False
QQ0099-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2013	ERR636017	QQ0099-C	WAF	90.24	True	Analysis_set	False
QQ0100-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2013	ERR636019	QQ0100-C	WAF	90.52	True	Analysis_set	False
QQ0102-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2013	ERR636022	QQ0102-C	WAF	90.49	True	Analysis_set	False
QQ0103-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2013	ERR636024	QQ0103-C	WAF	90.32	True	Analysis_set	False
QQ0105-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2013	ERR637294	QQ0105-C	WAF	90.05	True	Analysis_set	False
QQ0109-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2014	ERR637293	QQ0109-C	WAF	89.86	True	Analysis_set	False
QQ0110-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2014	ERR636016	QQ0110-C	WAF	90.79	True	Analysis_set	False
QQ0111-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2014	ERR636018	QQ0111-C	WAF	90.27	True	Analysis_set	False
QQ0112-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2014	ERR636020	QQ0112-C	WAF	89.87	True	Analysis_set	False
QQ0113-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2014	ERR636021	QQ0113-C	WAF	90.33	True	Analysis_set	False
QQ0115-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2014	ERR636025	QQ0115-C	WAF	89.88	True	Analysis_set	False
QQ0116-C	1100-PF-CI-YAVO	Koumassi	Ivory Coast	5.2833322	-3.9833294	2014	ERR636026	QQ0116-C	WAF	90.12	True	Analysis_set	False
QQ0117-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2014	ERR636027	QQ0117-C	WAF	90.09	True	Analysis_set	False
QQ0118-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2014	ERR636028	QQ0118-C	WAF	90.23	True	Analysis_set	False
QQ0119-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2014	ERR636012	QQ0119-C	WAF	90.04	True	Analysis_set	False
QQ0120-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2014	ERR636013	QQ0120-C	WAF	90.66	True	Analysis_set	False
QQ0121-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2014	ERR636015	QQ0121-C	WAF	90.69	True	Analysis_set	False
QS0056-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1035493	QS0056-C	EAF	88.45	True	Analysis_set	False
QS0060-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1035496	QS0060-C	EAF	0.23	False	Less_than_50pc_callable	False
QS0087-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1035520	QS0087-C	EAF	73.76	False	Mixed_species	False
QS0104-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1035536	QS0104-C	EAF	89.0	True	Analysis_set	False
QS0109-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045266	QS0109-C	EAF	90.33	True	Analysis_set	False
QS0110-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045267	QS0110-C	EAF	90.01	True	Analysis_set	False
QS0116-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045271	QS0116-C	EAF	89.98	True	Analysis_set	False
QS0126-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045280	QS0126-C	EAF	90.45	True	Analysis_set	False
QS0127-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045281	QS0127-C	EAF	80.49	False	Mixed_species	False
QS0128-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045282	QS0128-C	EAF	84.07	False	Mixed_species	False
QS0129-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045283	QS0129-C	EAF	90.25	True	Analysis_set	False
QS0131-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045285	QS0131-C	EAF	0.13	False	Less_than_50pc_callable	False
QS0132-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045286	QS0132-C	EAF	90.26	True	Analysis_set	False
QS0133-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045287	QS0133-C	EAF	90.29	True	Analysis_set	False
QS0135-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045288	QS0135-C	EAF	89.83	True	Analysis_set	False
QS0142-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045293	QS0142-C	EAF	0.53	False	Less_than_50pc_callable	False
QS0144-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045295	QS0144-C	EAF	89.18	True	Analysis_set	False
QS0145-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045296	QS0145-C	EAF	0.02	False	Less_than_50pc_callable	False
QS0153-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1045301	QS0153-C	EAF	0.19	False	Less_than_50pc_callable	False
QS0154-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106575	QS0154-C	EAF	88.06	True	Analysis_set	False
QS0155-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106606	QS0155-C	EAF	85.31	True	Analysis_set	False
QS0156-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106576	QS0156-C	EAF	88.41	True	Analysis_set	False
QS0157-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106577	QS0157-C	EAF	89.13	True	Analysis_set	False
QS0158-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106578	QS0158-C	EAF	0.17	False	Less_than_50pc_callable	False
QS0159-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106579	QS0159-C	EAF	89.65	True	Analysis_set	False
QS0161-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106580	QS0161-C	EAF	0.24	False	Less_than_50pc_callable	False
QS0162-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106581	QS0162-C	EAF	82.99	True	Analysis_set	False
QS0163-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106582	QS0163-C	EAF	86.8	True	Analysis_set	False
QS0164-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106583	QS0164-C	EAF	0.34	False	Less_than_50pc_callable	False
QS0166-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106584	QS0166-C	EAF	58.99	False	Mixed_species	False
QS0167-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106585	QS0167-C	EAF	0.07	False	Less_than_50pc_callable	False
QS0168-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106586	QS0168-C	EAF	87.42	True	Analysis_set	False
QS0169-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106587	QS0169-C	EAF	87.76	True	Analysis_set	False
QS0170-C	1098-PF-ET-GOLASSA	Shewa Robit Town Health Centre	Ethiopia	9.991534199999998	39.9016142	2015	ERR1106590	QS0170-C	EAF	88.81	True	Analysis_set	False
QT0001-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924890	QT0001-C,QT0001-CW4,QT0001-CW5,QT0001-CW6	WAF	89.16	True	Analysis_set	False
QT0001-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924945	QT0001-C,QT0001-CW4,QT0001-CW5,QT0001-CW6	WAF	85.96	False	Lower_covered_duplicate	False
QT0001-CW5	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924946	QT0001-C,QT0001-CW4,QT0001-CW5,QT0001-CW6	WAF	85.15	False	Lower_covered_duplicate	False
QT0001-CW6	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924947	QT0001-C,QT0001-CW4,QT0001-CW5,QT0001-CW6	WAF	24.5	False	Lower_covered_duplicate	False
QT0002-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924891	QT0002-C,QT0002-CW4,QT0002-CW5,QT0002-CW6	WAF	89.17	True	Analysis_set	False
QT0002-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924948	QT0002-C,QT0002-CW4,QT0002-CW5,QT0002-CW6	WAF	85.24	False	Lower_covered_duplicate	False
QT0002-CW5	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924949	QT0002-C,QT0002-CW4,QT0002-CW5,QT0002-CW6	WAF	84.49	False	Lower_covered_duplicate	False
QT0002-CW6	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924950	QT0002-C,QT0002-CW4,QT0002-CW5,QT0002-CW6	WAF	69.81	False	Lower_covered_duplicate	False
QT0003-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924951	QT0003-CW	WAF	13.65	False	Less_than_50pc_callable	False
QT0004-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924892	QT0004-C,QT0004-CW3,QT0004-CW4	WAF	84.19	True	Analysis_set	False
QT0004-CW3	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924952	QT0004-C,QT0004-CW3,QT0004-CW4	WAF	65.15	False	Lower_covered_duplicate	False
QT0004-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924953	QT0004-C,QT0004-CW3,QT0004-CW4	WAF	39.26	False	Lower_covered_duplicate	False
QT0005-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924893	QT0005-C,QT0005-CW,QT0005-CW2,QT0005-CW3	WAF	88.88	True	Analysis_set	False
QT0005-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924894	QT0005-C,QT0005-CW,QT0005-CW2,QT0005-CW3	WAF	88.2	False	Lower_covered_duplicate	False
QT0005-CW2	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924895	QT0005-C,QT0005-CW,QT0005-CW2,QT0005-CW3	WAF	86.37	False	Lower_covered_duplicate	False
QT0005-CW3	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924896	QT0005-C,QT0005-CW,QT0005-CW2,QT0005-CW3	WAF	79.24	False	Lower_covered_duplicate	False
QT0006-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924897	QT0006-C,QT0006-CW4,QT0006-CW5,QT0006-CW6	WAF	87.31	True	Analysis_set	False
QT0006-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924954	QT0006-C,QT0006-CW4,QT0006-CW5,QT0006-CW6	WAF	83.4	False	Lower_covered_duplicate	False
QT0006-CW5	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924955	QT0006-C,QT0006-CW4,QT0006-CW5,QT0006-CW6	WAF	51.79	False	Lower_covered_duplicate	False
QT0006-CW6	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924956	QT0006-C,QT0006-CW4,QT0006-CW5,QT0006-CW6	WAF	5.35	False	Lower_covered_duplicate	False
QT0007-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924898	QT0007-C	WAF	51.91	True	Analysis_set	False
QT0008-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924899	QT0008-C,QT0008-CW,QT0008-CW4,QT0008-CW5	WAF	81.33	True	Analysis_set	False
QT0008-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924900	QT0008-C,QT0008-CW,QT0008-CW4,QT0008-CW5	WAF	77.88	False	Lower_covered_duplicate	False
QT0008-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924957	QT0008-C,QT0008-CW,QT0008-CW4,QT0008-CW5	WAF	42.28	False	Lower_covered_duplicate	False
QT0008-CW5	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924958	QT0008-C,QT0008-CW,QT0008-CW4,QT0008-CW5	WAF	2.6	False	Lower_covered_duplicate	False
QT0009-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924901	QT0009-C,QT0009-CW,QT0009-CW3,QT0009-CW4	WAF	87.32	True	Analysis_set	False
QT0009-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924902	QT0009-C,QT0009-CW,QT0009-CW3,QT0009-CW4	WAF	86.57	False	Lower_covered_duplicate	False
QT0009-CW3	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924903	QT0009-C,QT0009-CW,QT0009-CW3,QT0009-CW4	WAF	85.71	False	Lower_covered_duplicate	False
QT0009-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924959	QT0009-C,QT0009-CW,QT0009-CW3,QT0009-CW4	WAF	38.47	False	Lower_covered_duplicate	False
QT0010-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924904	QT0010-C	WAF	82.05	True	Analysis_set	False
QT0011-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924905	QT0011-C,QT0011-CW3	WAF	28.03	False	Less_than_50pc_callable	False
QT0011-CW3	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924960	QT0011-C,QT0011-CW3	WAF	1.63	False	Lower_covered_duplicate	False
QT0012-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924906	QT0012-C,QT0012-CW,QT0012-CW2,QT0012-CW3	WAF	54.37	False	Lower_covered_duplicate	False
QT0012-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924907	QT0012-C,QT0012-CW,QT0012-CW2,QT0012-CW3	WAF	4.62	False	Lower_covered_duplicate	False
QT0012-CW2	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924908	QT0012-C,QT0012-CW,QT0012-CW2,QT0012-CW3	WAF	85.59	True	Analysis_set	False
QT0012-CW3	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924909	QT0012-C,QT0012-CW,QT0012-CW2,QT0012-CW3	WAF	84.91	False	Lower_covered_duplicate	False
QT0013-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924910	QT0013-C	WAF	19.41	False	Less_than_50pc_callable	False
QT0014-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924911	QT0014-C	WAF	86.73	True	Analysis_set	False
QT0015-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924912	QT0015-CW,QT0015-CW2,QT0015-CW3,QT0015-CW5	WAF	75.03	False	Lower_covered_duplicate	False
QT0015-CW2	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924913	QT0015-CW,QT0015-CW2,QT0015-CW3,QT0015-CW5	WAF	86.27	True	Analysis_set	False
QT0015-CW3	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924914	QT0015-CW,QT0015-CW2,QT0015-CW3,QT0015-CW5	WAF	82.78	False	Lower_covered_duplicate	False
QT0015-CW5	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924961	QT0015-CW,QT0015-CW2,QT0015-CW3,QT0015-CW5	WAF	58.29	False	Lower_covered_duplicate	False
QT0016-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924915	QT0016-C	WAF	73.39	True	Analysis_set	False
QT0017-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924916	QT0017-C,QT0017-CW4,QT0017-CW5,QT0017-CW6	WAF	76.76	True	Analysis_set	False
QT0017-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924962	QT0017-C,QT0017-CW4,QT0017-CW5,QT0017-CW6	WAF	62.11	False	Lower_covered_duplicate	False
QT0017-CW5	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924963	QT0017-C,QT0017-CW4,QT0017-CW5,QT0017-CW6	WAF	1.83	False	Lower_covered_duplicate	False
QT0017-CW6	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924964	QT0017-C,QT0017-CW4,QT0017-CW5,QT0017-CW6	WAF	19.41	False	Lower_covered_duplicate	False
QT0018-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924917	QT0018-C	WAF	69.77	True	Analysis_set	False
QT0019-CW2	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924918	QT0019-CW2,QT0019-CW4,QT0019-CW5,QT0019-CW6	WAF	61.88	False	Lower_covered_duplicate	False
QT0019-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924965	QT0019-CW2,QT0019-CW4,QT0019-CW5,QT0019-CW6	WAF	87.13	True	Analysis_set	False
QT0019-CW5	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924966	QT0019-CW2,QT0019-CW4,QT0019-CW5,QT0019-CW6	WAF	34.15	False	Lower_covered_duplicate	False
QT0019-CW6	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924967	QT0019-CW2,QT0019-CW4,QT0019-CW5,QT0019-CW6	WAF	70.56	False	Lower_covered_duplicate	False
QT0020-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924919	QT0020-C,QT0020-CW,QT0020-CW2	WAF	83.04	False	Lower_covered_duplicate	False
QT0020-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924920	QT0020-C,QT0020-CW,QT0020-CW2	WAF	84.96	False	Lower_covered_duplicate	False
QT0020-CW2	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924921	QT0020-C,QT0020-CW,QT0020-CW2	WAF	86.16	True	Analysis_set	False
QT0021-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924922	QT0021-CW,QT0021-CW3	WAF	87.72	True	Analysis_set	False
QT0021-CW3	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924968	QT0021-CW,QT0021-CW3	WAF	58.81	False	Lower_covered_duplicate	False
QT0022-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924969	QT0022-CW	WAF	88.69	True	Analysis_set	False
QT0023-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924923	QT0023-C,QT0023-CW,QT0023-CW2,QT0023-CW4	WAF	87.43	False	Lower_covered_duplicate	False
QT0023-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924924	QT0023-C,QT0023-CW,QT0023-CW2,QT0023-CW4	WAF	87.8	False	Lower_covered_duplicate	False
QT0023-CW2	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924925	QT0023-C,QT0023-CW,QT0023-CW2,QT0023-CW4	WAF	87.02	False	Lower_covered_duplicate	False
QT0023-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924970	QT0023-C,QT0023-CW,QT0023-CW2,QT0023-CW4	WAF	89.99	True	Analysis_set	False
QT0024-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924926	QT0024-C,QT0024-CW,QT0024-CW2	WAF	85.79	True	Analysis_set	False
QT0024-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924927	QT0024-C,QT0024-CW,QT0024-CW2	WAF	85.03	False	Lower_covered_duplicate	False
QT0024-CW2	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924928	QT0024-C,QT0024-CW,QT0024-CW2	WAF	85.69	False	Lower_covered_duplicate	False
QT0025-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924929	QT0025-C	WAF	53.48	True	Analysis_set	False
QT0026-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924930	QT0026-C,QT0026-CW,QT0026-CW2,QT0026-CW4	WAF	84.66	False	Lower_covered_duplicate	False
QT0026-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924931	QT0026-C,QT0026-CW,QT0026-CW2,QT0026-CW4	WAF	70.88	False	Lower_covered_duplicate	False
QT0026-CW2	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924932	QT0026-C,QT0026-CW,QT0026-CW2,QT0026-CW4	WAF	74.89	False	Lower_covered_duplicate	False
QT0026-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924971	QT0026-C,QT0026-CW,QT0026-CW2,QT0026-CW4	WAF	87.81	True	Analysis_set	False
QT0027-CW3	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924972	QT0027-CW3,QT0027-CW4,QT0027-CW5	WAF	74.85	True	Analysis_set	False
QT0027-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924973	QT0027-CW3,QT0027-CW4,QT0027-CW5	WAF	63.35	False	Lower_covered_duplicate	False
QT0027-CW5	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924974	QT0027-CW3,QT0027-CW4,QT0027-CW5	WAF	0.26	False	Lower_covered_duplicate	False
QT0028-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924975	QT0028-CW4,QT0028-CW5,QT0028-CW6,QT0028-CW7	WAF	0.0	False	Lower_covered_duplicate	False
QT0028-CW5	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924976	QT0028-CW4,QT0028-CW5,QT0028-CW6,QT0028-CW7	WAF	90.13	True	Analysis_set	False
QT0028-CW6	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924977	QT0028-CW4,QT0028-CW5,QT0028-CW6,QT0028-CW7	WAF	88.97	False	Lower_covered_duplicate	False
QT0028-CW7	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924978	QT0028-CW4,QT0028-CW5,QT0028-CW6,QT0028-CW7	WAF	0.85	False	Lower_covered_duplicate	False
QT0029-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924933	QT0029-CW,QT0029-CW5,QT0029-CW6	WAF	82.99	False	Lower_covered_duplicate	False
QT0029-CW5	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924979	QT0029-CW,QT0029-CW5,QT0029-CW6	WAF	83.04	True	Analysis_set	False
QT0029-CW6	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924980	QT0029-CW,QT0029-CW5,QT0029-CW6	WAF	82.79	False	Lower_covered_duplicate	False
